MAC_addr	MAC_vendor  	MAC_type
00:18:b2	ADEUNIS RF  	misc
00:18:b3	TEC WizHome Co., Ltd.  	misc
00:18:b4	Dawon Media Inc.  	misc
00:18:b5	Magna Carta  	misc
00:18:b6	S3C, Inc.  	misc
00:18:b7	D3 LED, LLC  	misc
00:18:b8	New Voice International AG  	misc
00:18:b9	CISCO SYSTEMS, INC.  	misc
00:18:ba	CISCO SYSTEMS, INC.  	misc
00:18:bb	Eliwell Controls srl  	misc
00:18:bc	ZAO NVP Bolid  	misc
00:18:bd	SHENZHEN DVBWORLD TECHNOLOGY CO., LTD.  	misc
00:18:be	ANSA Corporation  	misc
00:18:bf	Essence Technology Solution, Inc.  	misc
00:18:c0	ARRIS Group, Inc.  	misc
00:18:c1	Almitec Informática e Comércio  	misc
00:18:c2	Firetide, Inc  	misc
00:18:c3	CS Corporation  	misc
00:18:c4	Raba Technologies LLC  	misc
00:18:c5	Nokia Danmark A/S  	misc
00:18:c6	OPW Fuel Management Systems  	misc
00:18:c7	Real Time Automation  	misc
00:18:c8	ISONAS Inc.  	misc
00:18:c9	EOps Technology Limited  	misc
00:18:ca	Viprinet GmbH  	misc
00:18:cb	Tecobest Technology Limited  	misc
00:18:cc	AXIOHM SAS  	misc
00:18:cd	Erae Electronics Industry Co., Ltd  	misc
00:18:ce	Dreamtech Co., Ltd  	misc
00:18:cf	Baldor Electric Company  	misc
00:18:d0	AtRoad,  A Trimble Company  	misc
00:18:d1	Siemens Home & Office Comm. Devices  	misc
00:18:d2	High-Gain Antennas LLC  	misc
00:18:d3	TEAMCAST  	misc
00:18:d4	Unified Display Interface SIG  	misc
00:18:d5	REIGNCOM  	misc
00:18:d6	Swirlnet A/S  	misc
00:18:d7	Javad Navigation Systems Inc.  	misc
00:18:d8	ARCH METER Corporation  	misc
00:18:d9	Santosha Internatonal, Inc  	misc
00:18:da	AMBER wireless GmbH  	misc
00:18:db	EPL Technology Ltd  	misc
00:18:dc	Prostar Co., Ltd.  	misc
00:18:dd	Silicondust Engineering Ltd  	misc
00:18:de	Intel Corporate  	misc
00:18:df	The Morey Corporation  	misc
00:18:e0	ANAVEO  	misc
00:18:e1	Verkerk Service Systemen  	misc
00:18:e2	Topdata Sistemas de Automacao Ltda  	misc
00:18:e3	Visualgate Systems, Inc.  	misc
00:18:e4	YIGUANG  	misc
00:18:e5	Adhoco AG  	misc
00:18:e6	Computer Hardware Design SIA  	misc
00:18:e7	Cameo Communications, INC.  	misc
00:18:e8	Hacetron Corporation  	misc
00:18:e9	Numata Corporation  	misc
00:18:ea	Alltec GmbH  	misc
00:18:eb	BroVis Wireless Networks  	misc
00:18:ec	Welding Technology Corporation  	misc
00:18:ed	Accutech Ultrasystems Co., Ltd.  	misc
00:18:ee	Videology Imaging Solutions, Inc.  	misc
00:18:ef	Escape Communications, Inc.  	misc
00:18:f0	JOYTOTO Co., Ltd.  	misc
00:18:f1	Chunichi Denshi Co.,LTD.  	misc
00:18:f2	Beijing Tianyu Communication Equipment Co., Ltd  	misc
00:18:f3	ASUSTek COMPUTER INC.  	misc
00:18:f4	EO TECHNICS Co., Ltd.  	misc
00:18:f5	Shenzhen Streaming Video Technology Company Limited  	misc
00:18:f6	Thomson Telecom Belgium  	misc
00:18:f7	Kameleon Technologies  	misc
00:18:f8	Cisco-Linksys LLC  	misc
00:18:f9	VVOND, Inc.  	misc
00:18:fa	Yushin Precision Equipment Co.,Ltd.  	misc
00:18:fb	Compro Technology  	misc
00:18:fc	Altec Electronic AG  	misc
00:18:fd	Optimal Technologies International Inc.  	misc
00:18:fe	Hewlett-Packard Company  	misc
00:18:ff	PowerQuattro Co.  	misc
00:19:00	Intelliverese DBA Voicecom 	misc
00:19:01	F1MEDIA  	misc
00:19:02	Cambridge Consultants Ltd  	misc
00:19:03	Bigfoot Networks Inc  	misc
00:19:04	WB Electronics Sp. z o.o.  	misc
00:19:05	SCHRACK Seconet AG  	misc
00:19:06	CISCO SYSTEMS, INC.  	misc
00:19:07	CISCO SYSTEMS, INC.  	misc
00:19:08	Duaxes Corporation  	misc
00:19:09	DEVI Danfoss A/S 	misc
00:19:0a	HASWARE INC.  	misc
00:19:0b	Southern Vision Systems, Inc.  	misc
00:19:0c	Encore Electronics, Inc.  	misc
00:19:0d	IEEE 1394c  	misc
00:19:0e	Atech Technology Co., Ltd.  	misc
00:19:0f	Advansus Corp.  	misc
00:19:10	Knick Elektronische Messgeraete GmbH & Co. KG  	misc
00:19:11	Just In Mobile Information Technologies (Shanghai) Co., Ltd.  	misc
00:19:12	Welcat Inc  	misc
00:19:13	Chuang-Yi Network Equipment Co.Ltd.  	misc
00:19:14	Winix Co., Ltd  	misc
00:19:15	TECOM Co., Ltd.  	misc
00:19:16	PayTec AG  	misc
00:19:17	Posiflex Inc.  	misc
00:19:18	Interactive Wear AG  	misc
00:19:19	ASTEL Inc.  	misc
00:19:1a	IRLINK  	misc
00:19:1b	Sputnik Engineering AG  	misc
00:19:1c	Sensicast Systems  	misc
00:19:1d	Nintendo Co., Ltd.  	misc
00:19:1e	Beyondwiz Co., Ltd.  	misc
00:19:1f	Microlink communications Inc.  	misc
00:19:20	KUME electric Co.,Ltd.  	misc
00:19:21	Elitegroup Computer System Co.  	misc
00:19:22	CM Comandos Lineares  	misc
00:19:23	Phonex Korea Co., LTD.  	misc
00:19:24	LBNL  Engineering  	misc
00:19:25	Intelicis Corporation  	misc
00:19:26	BitsGen Co., Ltd.  	misc
00:19:27	ImCoSys Ltd  	misc
00:19:28	Siemens AG, Transportation Systems  	misc
00:19:29	2M2B Montadora de Maquinas Bahia Brasil LTDA  	misc
00:19:2a	Antiope Associates  	misc
00:19:2b	Aclara RF Systems Inc.  	misc
00:19:2c	ARRIS Group, Inc.  	misc
00:19:2d	Nokia Corporation  	misc
00:19:2e	Spectral Instruments, Inc.  	misc
00:19:2f	CISCO SYSTEMS, INC.  	misc
00:19:30	CISCO SYSTEMS, INC.  	misc
00:19:31	Balluff GmbH  	misc
00:19:32	Gude Analog- und Digialsysteme GmbH  	misc
00:19:33	Strix Systems, Inc.  	misc
00:19:34	TRENDON TOUCH TECHNOLOGY CORP.  	misc
00:19:35	DUERR DENTAL AG  	misc
00:19:36	STERLITE OPTICAL TECHNOLOGIES LIMITED  	misc
00:19:37	CommerceGuard AB  	misc
00:19:38	UMB Communications Co., Ltd.  	misc
00:19:39	Gigamips  	misc
00:19:3a	OESOLUTIONS  	misc
00:19:3b	Wilibox Deliberant Group LLC  	misc
00:19:3c	HighPoint Technologies Incorporated  	misc
00:19:3d	GMC Guardian Mobility Corp.  	misc
00:19:3e	ADB Broadband Italia  	misc
00:19:3f	RDI technology(Shenzhen) Co.,LTD  	misc
00:19:40	Rackable Systems  	misc
00:19:41	Pitney Bowes, Inc  	misc
00:19:42	ON SOFTWARE INTERNATIONAL LIMITED  	misc
00:19:43	Belden  	misc
00:19:44	Fossil Partners, L.P.  	misc
00:19:45	Ten-Tec Inc.  	misc
00:19:46	Cianet Industria e Comercio S/A  	misc
00:19:47	Scientific Atlanta, A Cisco Company  	misc
00:19:48	AireSpider Networks  	misc
00:19:49	TENTEL  COMTECH CO., LTD.  	misc
00:19:4a	TESTO AG  	misc
00:19:4b	SAGEM COMMUNICATION  	misc
00:19:4c	Fujian Stelcom information & Technology CO.,Ltd  	misc
00:19:4d	Avago Technologies Sdn Bhd  	misc
00:19:4e	Ultra Electronics TCS (Tactical Communication Systems) 	misc
00:19:4f	Nokia Danmark A/S  	misc
00:19:50	Harman Multimedia  	misc
00:19:51	NETCONS, s.r.o.  	misc
00:19:52	ACOGITO Co., Ltd  	misc
00:19:53	Chainleader Communications Corp.  	misc
00:19:54	Leaf Corporation.  	misc
00:19:55	CISCO SYSTEMS, INC.  	misc
00:19:56	CISCO SYSTEMS, INC.  	misc
00:19:57	Saafnet Canada Inc.  	misc
00:19:58	Bluetooth SIG, Inc.  	misc
00:19:59	Staccato Communications Inc.  	misc
00:19:5a	Jenaer Antriebstechnik GmbH  	misc
00:19:5b	D-Link Corporation  	misc
00:19:5c	Innotech Corporation  	misc
00:19:5d	ShenZhen XinHuaTong Opto Electronics Co.,Ltd  	misc
00:19:5e	ARRIS Group, Inc.  	misc
00:19:5f	Valemount Networks Corporation  	misc
00:19:60	DoCoMo Systems, Inc.  	misc
00:19:61	Blaupunkt  Embedded Systems GmbH  	misc
00:19:62	Commerciant, LP  	misc
00:19:63	Sony Ericsson Mobile Communications AB  	misc
00:19:64	Doorking Inc.  	misc
00:19:65	YuHua TelTech (ShangHai) Co., Ltd.  	misc
00:19:66	Asiarock Technology Limited  	misc
00:19:67	TELDAT Sp.J.  	misc
00:19:68	Digital Video Networks(Shanghai) CO. LTD.  	misc
00:19:69	Nortel  	misc
00:19:6a	MikroM GmbH  	misc
00:19:6b	Danpex Corporation  	misc
00:19:6c	ETROVISION TECHNOLOGY  	misc
00:19:6d	Raybit Systems Korea, Inc  	misc
00:19:6e	Metacom (Pty) Ltd.  	misc
00:19:6f	SensoPart GmbH  	misc
00:19:70	Z-Com, Inc.  	misc
00:19:71	Guangzhou Unicomp Technology Co.,Ltd  	misc
00:19:72	Plexus (Xiamen) Co.,ltd  	misc
00:19:73	Zeugma Systems  	misc
00:19:74	AboCom Systems, Inc.  	misc
00:19:75	Beijing Huisen networks technology Inc  	misc
00:19:76	Xipher Technologies, LLC  	misc
00:19:77	Aerohive Networks, Inc.  	misc
00:19:78	Datum Systems, Inc.  	misc
00:19:79	Nokia Danmark A/S  	misc
00:19:7a	MAZeT GmbH  	misc
00:19:7b	Picotest Corp.  	misc
00:19:7c	Riedel Communications GmbH  	misc
00:19:7d	Hon Hai Precision Ind. Co., Ltd  	misc
00:19:7e	Hon Hai Precision Ind. Co., Ltd  	misc
00:19:7f	PLANTRONICS, INC.  	misc
00:19:80	Gridpoint Systems  	misc
00:19:81	Vivox Inc  	misc
00:19:82	SmarDTV  	misc
00:19:83	CCT R&D Limited  	misc
00:19:84	ESTIC Corporation  	misc
00:19:85	IT Watchdogs, Inc  	misc
00:19:86	Cheng Hongjian  	misc
00:19:87	Panasonic Mobile Communications Co., Ltd.  	misc
00:19:88	Wi2Wi, Inc  	misc
00:19:89	Sonitrol Corporation  	misc
00:19:8a	Northrop Grumman Systems Corp.  	misc
00:19:8b	Novera Optics Korea, Inc.  	misc
00:19:8c	iXSea  	misc
00:19:8d	Ocean Optics, Inc.  	misc
00:19:8e	Oticon A/S  	misc
00:19:8f	Alcatel Bell N.V.  	misc
00:19:90	ELM DATA Co., Ltd.  	misc
00:19:91	avinfo  	misc
00:19:92	ADTRAN INC.  	misc
00:19:93	Changshu Switchgear MFG. Co.,Ltd. (Former Changshu Switchgea  	misc
00:19:94	Jorjin Technologies Inc.  	misc
00:19:95	Jurong Hi-Tech (Suzhou)Co.ltd  	misc
00:19:96	TurboChef Technologies Inc.  	misc
00:19:97	Soft Device Sdn Bhd  	misc
00:19:98	SATO CORPORATION  	misc
00:19:99	Fujitsu Technology Solutions  	misc
00:19:9a	EDO-EVI  	misc
00:19:9b	Diversified Technical Systems, Inc.  	misc
00:19:9c	CTRING  	misc
00:19:9d	VIZIO, Inc.  	misc
00:19:9e	Nifty  	misc
00:19:9f	DKT A/S  	misc
00:19:a0	NIHON DATA SYSTENS, INC.  	misc
00:19:a1	LG INFORMATION & COMM.  	misc
00:19:a2	ORDYN TECHNOLOGIES  	misc
00:19:a3	asteel electronique atlantique  	misc
00:19:a4	Austar Technology (hang zhou) Co.,Ltd  	misc
00:19:a5	RadarFind Corporation  	misc
00:19:a6	ARRIS Group, Inc.  	misc
00:19:a7	ITU-T  	misc
00:19:a8	WiQuest Communications  	misc
00:19:a9	CISCO SYSTEMS, INC.  	misc
00:19:aa	CISCO SYSTEMS, INC.  	misc
00:19:ab	Raycom CO ., LTD  	misc
00:19:ac	GSP SYSTEMS Inc.  	misc
00:19:ad	BOBST SA  	misc
00:19:ae	Hopling Technologies b.v.  	misc
00:19:af	Rigol Technologies, Inc.  	misc
00:19:b0	HanYang System  	misc
00:19:b1	Arrow7 Corporation  	misc
00:19:b2	XYnetsoft Co.,Ltd  	misc
00:19:b3	Stanford Research Systems  	misc
00:19:b4	VideoCast Ltd.  	misc
00:19:b5	Famar Fueguina S.A.  	misc
00:19:b6	Euro Emme s.r.l.  	misc
00:19:b7	Nokia Danmark A/S  	misc
00:19:b8	Boundary Devices  	misc
00:19:b9	Dell Inc.  	misc
00:19:ba	Paradox Security Systems Ltd  	misc
00:19:bb	Hewlett-Packard Company  	misc
00:19:bc	ELECTRO CHANCE SRL  	misc
00:19:bd	New Media Life  	misc
00:19:be	Altai Technologies Limited  	misc
00:19:bf	Citiway technology Co.,ltd  	misc
00:19:c0	ARRIS Group, Inc.  	misc
00:19:c1	Alps Electric Co., Ltd  	misc
00:19:c2	Equustek Solutions, Inc.  	misc
00:19:c3	Qualitrol  	misc
00:19:c4	Infocrypt Inc.  	misc
00:19:c5	SONY Computer Entertainment inc,  	misc
00:19:c6	ZTE Corporation  	misc
00:19:c7	Cambridge Industries(Group) Co.,Ltd.  	misc
00:19:c8	AnyDATA Corporation  	misc
00:19:c9	S&C ELECTRIC COMPANY  	misc
00:19:ca	Broadata Communications, Inc  	misc
00:19:cb	ZyXEL Communications Corporation  	misc
00:19:cc	RCG (HK) Ltd  	misc
00:19:cd	Chengdu ethercom information technology Ltd.  	misc
00:19:ce	Progressive Gaming International  	misc
00:19:cf	SALICRU, S.A.  	misc
00:19:d0	Cathexis  	misc
00:19:d1	Intel Corporate  	misc
00:19:d2	Intel Corporate  	misc
00:19:d3	TRAK Microwave  	misc
00:19:d4	ICX Technologies  	misc
00:19:d5	IP Innovations, Inc.  	misc
00:19:d6	LS Cable and System Ltd.  	misc
00:19:d7	FORTUNETEK CO., LTD  	misc
00:19:d8	MAXFOR  	misc
00:19:d9	Zeutschel GmbH  	misc
00:19:da	Welltrans O&E Technology Co. , Ltd.  	misc
00:19:db	MICRO-STAR INTERNATIONAL CO., LTD.  	misc
00:19:dc	ENENSYS Technologies  	misc
00:19:dd	FEI-Zyfer, Inc.  	misc
00:19:de	MOBITEK  	misc
00:19:df	Thomson Inc.  	misc
00:19:e0	TP-LINK Technologies Co., Ltd.  	misc
00:19:e1	Nortel  	misc
00:19:e2	Juniper Networks  	misc
00:19:e3	Apple  	misc
00:19:e4	2Wire, Inc  	misc
00:19:e5	Lynx Studio Technology, Inc.  	misc
00:19:e6	TOYO MEDIC CO.,LTD.  	misc
00:19:e7	CISCO SYSTEMS, INC.  	misc
00:19:e8	CISCO SYSTEMS, INC.  	misc
00:19:e9	S-Information Technolgy, Co., Ltd.  	misc
00:19:ea	TeraMage Technologies Co., Ltd.  	misc
00:19:eb	Pyronix Ltd  	misc
00:19:ec	Sagamore Systems, Inc.  	misc
00:19:ed	Axesstel Inc.  	misc
00:19:ee	CARLO GAVAZZI CONTROLS SPA-Controls Division  	misc
00:19:ef	SHENZHEN LINNKING ELECTRONICS CO.,LTD  	misc
00:19:f0	UNIONMAN TECHNOLOGY CO.,LTD  	misc
00:19:f1	Star Communication Network Technology Co.,Ltd  	misc
00:19:f2	Teradyne K.K.  	misc
00:19:f3	Cetis, Inc  	misc
00:19:f4	Convergens Oy Ltd  	misc
00:19:f5	Imagination Technologies Ltd  	misc
00:19:f6	Acconet (PTE) Ltd  	misc
00:19:f7	Onset Computer Corporation  	misc
00:19:f8	Embedded Systems Design, Inc.  	misc
00:19:f9	TDK-Lambda  	misc
00:19:fa	Cable Vision Electronics CO., LTD.  	misc
00:19:fb	BSkyB Ltd  	misc
00:19:fc	PT. Ufoakses Sukses Luarbiasa  	misc
00:19:fd	Nintendo Co., Ltd.  	misc
00:19:fe	SHENZHEN SEECOMM TECHNOLOGY CO.,LTD.  	misc
00:19:ff	Finnzymes  	misc
00:1a:00	MATRIX INC.  	misc
00:1a:01	Smiths Medical  	misc
00:1a:02	SECURE CARE PRODUCTS, INC  	misc
00:1a:03	Angel Electronics Co., Ltd.  	misc
00:1a:04	Interay Solutions BV  	misc
00:1a:05	OPTIBASE LTD  	misc
00:1a:06	OpVista, Inc.  	misc
00:1a:07	Arecont Vision  	misc
00:1a:08	Simoco Ltd.  	misc
00:1a:09	Wayfarer Transit Systems Ltd  	misc
00:1a:0a	Adaptive Micro-Ware Inc.  	misc
00:1a:0b	BONA TECHNOLOGY INC.  	misc
00:1a:0c	Swe-Dish Satellite Systems AB  	misc
00:1a:0d	HandHeld entertainment, Inc.  	misc
00:1a:0e	Cheng Uei Precision Industry Co.,Ltd  	misc
00:1a:0f	Sistemas Avanzados de Control, S.A.  	misc
00:1a:10	LUCENT TRANS ELECTRONICS CO.,LTD  	misc
00:1a:11	Google Inc.  	misc
00:1a:12	Essilor  	misc
00:1a:13	Wanlida Group Co., LTD  	misc
00:1a:14	Xin Hua Control Engineering Co.,Ltd.  	misc
00:1a:15	gemalto e-Payment  	misc
00:1a:16	Nokia Danmark A/S  	misc
00:1a:17	Teak Technologies, Inc.  	misc
00:1a:18	Advanced Simulation Technology inc.  	misc
00:1a:19	Computer Engineering Limited  	misc
00:1a:1a	Gentex Corporation/Electro-Acoustic Products  	misc
00:1a:1b	ARRIS Group, Inc.  	misc
00:1a:1c	GT&T Engineering Pte Ltd  	misc
00:1a:1d	PChome Online Inc.  	misc
00:1a:1e	Aruba Networks  	misc
00:1a:1f	Coastal Environmental Systems  	misc
00:1a:20	CMOTECH Co. Ltd.  	misc
00:1a:21	Indac B.V.  	misc
00:1a:22	eQ-3 Entwicklung GmbH  	misc
00:1a:23	Ice Qube, Inc  	misc
00:1a:24	Galaxy Telecom Technologies Ltd  	misc
00:1a:25	DELTA DORE  	misc
00:1a:26	Deltanode Solutions AB  	misc
00:1a:27	Ubistar  	misc
00:1a:28	ASWT Co., LTD. Taiwan Branch H.K.  	misc
00:1a:29	Johnson Outdoors Marine Electronics, Inc  	misc
00:1a:2a	Arcadyan Technology Corporation  	misc
00:1a:2b	Ayecom Technology Co., Ltd.  	misc
00:1a:2c	SATEC Co.,LTD  	misc
00:1a:2d	The Navvo Group  	misc
00:1a:2e	Ziova Coporation  	misc
00:1a:2f	CISCO SYSTEMS, INC.  	misc
00:1a:30	CISCO SYSTEMS, INC.  	misc
00:1a:31	SCAN COIN Industries AB  	misc
00:1a:32	ACTIVA MULTIMEDIA  	misc
00:1a:33	ASI Communications, Inc.  	misc
00:1a:34	Konka Group Co., Ltd.  	misc
00:1a:35	BARTEC GmbH  	misc
00:1a:36	Aipermon GmbH & Co. KG  	misc
00:1a:37	Lear Corporation  	misc
00:1a:38	Sanmina-SCI  	misc
00:1a:39	Merten GmbH&CoKG  	misc
00:1a:3a	Dongahelecomm  	misc
00:1a:3b	Doah Elecom Inc.  	misc
00:1a:3c	Technowave Ltd.  	misc
00:1a:3d	Ajin Vision Co.,Ltd  	misc
00:1a:3e	Faster Technology LLC  	misc
00:1a:3f	intelbras  	misc
00:1a:40	A-FOUR TECH CO., LTD.  	misc
00:1a:41	INOCOVA Co.,Ltd  	misc
00:1a:42	Techcity Technology co., Ltd.  	misc
00:1a:43	Logical Link Communications  	misc
00:1a:44	JWTrading Co., Ltd  	misc
00:1a:45	GN Netcom as  	misc
00:1a:46	Digital Multimedia Technology Co., Ltd  	misc
00:1a:47	Agami Systems, Inc.  	misc
00:1a:48	Takacom Corporation  	misc
00:1a:49	Micro Vision Co.,LTD  	misc
00:1a:4a	Qumranet Inc.  	misc
00:1a:4b	Hewlett-Packard Company  	misc
00:1a:4c	Crossbow Technology, Inc  	misc
00:1a:4d	GIGA-BYTE TECHNOLOGY CO.,LTD.  	misc
00:1a:4e	NTI AG / LinMot  	misc
00:1a:4f	AVM GmbH  	misc
00:1a:50	PheeNet Technology Corp.  	misc
00:1a:51	Alfred Mann Foundation  	misc
00:1a:52	Meshlinx Wireless Inc.  	misc
00:1a:53	Zylaya  	misc
00:1a:54	Hip Shing Electronics Ltd.  	misc
00:1a:55	ACA-Digital Corporation  	misc
00:1a:56	ViewTel Co,. Ltd.  	misc
00:1a:57	Matrix Design Group, LLC  	misc
00:1a:58	CCV Deutschland GmbH Celectronic eHealth Div. 	misc
00:1a:59	Ircona  	misc
00:1a:5a	Korea Electric Power Data Network  (KDN) Co., Ltd  	misc
00:1a:5b	NetCare Service Co., Ltd.  	misc
00:1a:5c	Euchner GmbH+Co. KG  	misc
00:1a:5d	Mobinnova Corp.  	misc
00:1a:5e	Thincom Technology Co.,Ltd  	misc
00:1a:5f	KitWorks.fi Ltd.  	misc
00:1a:60	Wave Electronics Co.,Ltd.  	misc
00:1a:61	PacStar Corp.  	misc
00:1a:62	Data Robotics, Incorporated  	misc
00:1a:63	Elster Solutions, LLC,  	misc
00:1a:64	IBM Corp  	misc
00:1a:65	Seluxit  	misc
00:1a:66	ARRIS Group, Inc.  	misc
00:1a:67	Infinite QL Sdn Bhd  	misc
00:1a:68	Weltec Enterprise Co., Ltd.  	misc
00:1a:69	Wuhan Yangtze Optical Technology CO.,Ltd.  	misc
00:1a:6a	Tranzas, Inc.  	misc
00:1a:6b	Universal Global Scientific Industrial Co., Ltd.  	misc
00:1a:6c	CISCO SYSTEMS, INC.  	misc
00:1a:6d	CISCO SYSTEMS, INC.  	misc
00:1a:6e	Impro Technologies  	misc
00:1a:6f	MI.TEL s.r.l.  	misc
00:1a:70	Cisco-Linksys, LLC  	misc
00:1a:71	Diostech Co., Ltd.  	misc
00:1a:72	Mosart Semiconductor Corp.  	misc
00:1a:73	Gemtek Technology Co., Ltd.  	misc
00:1a:74	Procare International Co  	misc
00:1a:75	Sony Ericsson Mobile Communications  	misc
00:1a:76	SDT information Technology Co.,LTD.  	misc
00:1a:77	ARRIS Group, Inc.  	misc
00:1a:78	ubtos  	misc
00:1a:79	TELECOMUNICATION TECHNOLOGIES LTD.  	misc
00:1a:7a	Lismore Instruments Limited  	misc
00:1a:7b	Teleco, Inc.  	misc
00:1a:7c	Hirschmann Multimedia B.V.  	misc
00:1a:7d	cyber-blue(HK)Ltd  	misc
00:1a:7e	LN Srithai Comm Ltd.  	misc
00:1a:7f	GCI Science&Technology Co.,Ltd.  	misc
00:1a:80	Sony Corporation  	misc
00:1a:81	Zelax  	misc
00:1a:82	PROBA Building Automation Co.,LTD  	misc
00:1a:83	Pegasus Technologies Inc.  	misc
00:1a:84	V One Multimedia Pte Ltd  	misc
00:1a:85	NV Michel Van de Wiele  	misc
00:1a:86	AdvancedIO Systems Inc  	misc
00:1a:87	Canhold International Limited  	misc
00:1a:88	Venergy,Co,Ltd  	misc
00:1a:89	Nokia Danmark A/S  	misc
00:1a:8a	Samsung Electronics Co., Ltd.  	misc
00:1a:8b	CHUNIL ELECTRIC IND., CO.  	misc
00:1a:8c	Astaro AG  	misc
00:1a:8d	AVECS Bergen GmbH  	misc
00:1a:8e	3Way Networks Ltd  	misc
00:1a:8f	Nortel  	misc
00:1a:90	Trópico Sistemas e Telecomunicações da Amazônia LTDA.  	misc
00:1a:91	FusionDynamic Ltd.  	misc
00:1a:92	ASUSTek COMPUTER INC.  	misc
00:1a:93	ERCO Leuchten GmbH  	misc
00:1a:94	Votronic GmbH  	misc
00:1a:95	Hisense Mobile Communications Technoligy Co.,Ltd.  	misc
00:1a:96	ECLER S.A.  	misc
00:1a:97	fitivision technology Inc.  	misc
00:1a:98	Asotel Communication Limited Taiwan Branch  	misc
00:1a:99	Smarty (HZ) Information Electronics Co., Ltd  	misc
00:1a:9a	Skyworth Digital technology(shenzhen)co.ltd.  	misc
00:1a:9b	ADEC & Parter AG  	misc
00:1a:9c	RightHand Technologies, Inc.  	misc
00:1a:9d	Skipper Wireless, Inc.  	misc
00:1a:9e	ICON Digital International Limited  	misc
00:1a:9f	A-Link Ltd  	misc
00:1a:a0	Dell Inc  	misc
00:1a:a1	CISCO SYSTEMS, INC.  	misc
00:1a:a2	CISCO SYSTEMS, INC.  	misc
00:1a:a3	DELORME  	misc
00:1a:a4	Future University-Hakodate  	misc
00:1a:a5	BRN Phoenix  	misc
00:1a:a6	Telefunken Radio Communication Systems GmbH &CO.KG  	misc
00:1a:a7	Torian Wireless  	misc
00:1a:a8	Mamiya Digital Imaging Co., Ltd.  	misc
00:1a:a9	FUJIAN STAR-NET COMMUNICATION CO.,LTD  	misc
00:1a:aa	Analogic Corp.  	misc
00:1a:ab	eWings s.r.l.  	misc
00:1a:ac	Corelatus AB  	misc
00:1a:ad	ARRIS Group, Inc.  	misc
00:1a:ae	Savant Systems LLC  	misc
00:1a:af	BLUSENS TECHNOLOGY  	misc
00:1a:b0	Signal Networks Pvt. Ltd.,  	misc
00:1a:b1	Asia Pacific Satellite Industries Co., Ltd.  	misc
00:1a:b2	Cyber Solutions Inc.  	misc
00:1a:b3	VISIONITE INC.  	misc
00:1a:b4	FFEI Ltd.  	misc
00:1a:b5	Home Network System  	misc
00:1a:b6	Texas Instruments  	misc
00:1a:b7	Ethos Networks LTD.  	misc
00:1a:b8	Anseri Corporation  	misc
00:1a:b9	PMC  	misc
00:1a:ba	Caton Overseas Limited  	misc
00:1a:bb	Fontal Technology Incorporation  	misc
00:1a:bc	U4EA Technologies Ltd  	misc
00:1a:bd	Impatica Inc.  	misc
00:1a:be	COMPUTER HI-TECH INC.  	misc
00:1a:bf	TRUMPF Laser Marking Systems AG  	misc
00:1a:c0	JOYBIEN TECHNOLOGIES CO., LTD.  	misc
00:1a:c1	3Com Ltd  	misc
00:1a:c2	YEC Co.,Ltd.  	misc
00:1a:c3	Scientific-Atlanta, Inc  	misc
00:1a:c4	2Wire, Inc  	misc
00:1a:c5	BreakingPoint Systems, Inc.  	misc
00:1a:c6	Micro Control Designs  	misc
00:1a:c7	UNIPOINT  	misc
00:1a:c8	ISL (Instrumentation Scientifique de Laboratoire)  	misc
00:1a:c9	SUZUKEN CO.,LTD  	misc
00:1a:ca	Tilera Corporation  	misc
00:1a:cb	Autocom Products Ltd  	misc
00:1a:cc	Celestial Semiconductor, Ltd  	misc
00:1a:cd	Tidel Engineering LP  	misc
00:1a:ce	YUPITERU CORPORATION  	misc
00:1a:cf	C.T. ELETTRONICA  	misc
00:1a:d0	Albis Technologies AG  	misc
00:1a:d1	FARGO CO., LTD.  	misc
00:1a:d2	Eletronica Nitron Ltda  	misc
00:1a:d3	Vamp Ltd.  	misc
00:1a:d4	iPOX Technology Co., Ltd.  	misc
00:1a:d5	KMC CHAIN INDUSTRIAL CO., LTD.  	misc
00:1a:d6	JIAGNSU AETNA ELECTRIC CO.,LTD  	misc
00:1a:d7	Christie Digital Systems, Inc.  	misc
00:1a:d8	AlsterAero GmbH  	misc
00:1a:d9	International Broadband Electric Communications, Inc.  	misc
00:1a:da	Biz-2-Me Inc.  	misc
00:1a:db	ARRIS Group, Inc.  	misc
00:1a:dc	Nokia Danmark A/S  	misc
00:1a:dd	PePWave Ltd  	misc
00:1a:de	ARRIS Group, Inc.  	misc
00:1a:df	Interactivetv Pty Limited  	misc
00:1a:e0	Mythology Tech Express Inc.  	misc
00:1a:e1	EDGE ACCESS INC  	misc
00:1a:e2	CISCO SYSTEMS, INC.  	misc
00:1a:e3	CISCO SYSTEMS, INC.  	misc
00:1a:e4	Medicis Technologies Corporation  	misc
00:1a:e5	Mvox Technologies Inc.  	misc
00:1a:e6	Atlanta Advanced Communications Holdings Limited  	misc
00:1a:e7	Aztek Networks, Inc.  	misc
00:1a:e8	Unify GmbH and Co KG  	misc
00:1a:e9	Nintendo Co., Ltd.  	misc
00:1a:ea	Radio Terminal Systems Pty Ltd  	misc
00:1a:eb	Allied Telesis K.K.  	misc
00:1a:ec	Keumbee Electronics Co.,Ltd.  	misc
00:1a:ed	INCOTEC GmbH  	misc
00:1a:ee	Shenztech Ltd  	misc
